time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, weighted_avg_CPU, weighted_avg_MEM, cramp_w_CPU, cramp_w_MEM, avg_CPU_prediction_error, avg_MEM_prediction_error 
  24270.0, 216,    10.051, 7,    0.0866,    0.1166, 6,    0.0868,    0.1172,    0.0000,    0.0000,    0.0248,    0.0191 
  24280.0, 215,    10.924, 7,    0.0864,    0.1162, 6,    0.0873,    0.1165,    0.0000,    0.0000,    0.0248,    0.0191 
  24290.0, 215,    10.508, 7,    0.0853,    0.1159, 6,    0.0874,    0.1157,    0.0000,    0.0000,    0.0248,    0.0191 
  24300.0, 212,    11.170, 7,    0.0848,    0.1161, 6,    0.0874,    0.1157,    0.0000,    0.0000,    0.0248,    0.0191 
  24310.0, 207,    10.728, 6,    0.0865,    0.1138, 6,    0.0882,    0.1149,    0.0000,    0.0000,    0.0248,    0.0191 
  24320.0, 207,    10.664, 6,    0.0865,    0.1143, 6,    0.0852,    0.1118,    0.0000,    0.0000,    0.0248,    0.0191 
  24330.0, 207,    10.573, 6,    0.0857,    0.1140, 5,    0.0845,    0.1108,    0.0000,    0.0000,    0.0248,    0.0191 
  24340.0, 206,    10.593, 6,    0.0853,    0.1137, 5,    0.0839,    0.1106,    0.0000,    0.0000,    0.0248,    0.0191 
  24350.0, 204,    10.863, 6,    0.0852,    0.1155, 6,    0.0836,    0.1104,    0.0000,    0.0000,    0.0248,    0.0191 
  24360.0, 203,    11.179, 6,    0.0849,    0.1145, 6,    0.0836,    0.1104,    0.0000,    0.0000,    0.0248,    0.0191 
  24370.0, 202,    11.418, 5,    0.0857,    0.1159, 6,    0.0852,    0.1108,    0.0000,    0.0000,    0.0248,    0.0191 
  24380.0, 201,    11.075, 5,    0.0853,    0.1168, 6,    0.0853,    0.1116,    0.0000,    0.0000,    0.0248,    0.0191 
  24390.0, 199,    10.665, 5,    0.0849,    0.1142, 6,    0.0853,    0.1116,    0.0000,    0.0000,    0.0248,    0.0191 
  24400.0, 199,    10.535, 4,    0.0863,    0.1160, 6,    0.0869,    0.1141,    0.0000,    0.0000,    0.0248,    0.0191 
  24410.0, 197,    10.960, 4,    0.0861,    0.1095, 5,    0.0872,    0.1137,    0.0000,    0.0000,    0.0248,    0.0191 
  24420.0, 196,    10.701, 4,    0.0861,    0.1103, 5,    0.0844,    0.1149,    0.0000,    0.0000,    0.0248,    0.0191 
  24430.0, 194,    10.802, 4,    0.0806,    0.1098, 4,    0.0825,    0.1119,    0.0000,    0.0000,    0.0248,    0.0191 
  24440.0, 190,    11.014, 4,    0.0792,    0.1086, 5,    0.0819,    0.1109,    0.0000,    0.0000,    0.0248,    0.0191 
  24450.0, 189,    10.588, 4,    0.0780,    0.1130, 5,    0.0819,    0.1109,    0.0000,    0.0000,    0.0248,    0.0191 
  24460.0, 187,    11.013, 3,    0.0826,    0.1160, 6,    0.0787,    0.1088,    0.0000,    0.0000,    0.0248,    0.0191 
  24470.0, 186,    10.503, 3,    0.0826,    0.1128, 5,    0.0764,    0.1082,    0.0000,    0.0000,    0.0248,    0.0191 
  24480.0, 184,    10.958, 3,    0.0826,    0.1114, 5,    0.0769,    0.1105,    0.0000,    0.0000,    0.0248,    0.0191 
  24490.0, 184,    10.260, 3,    0.0742,    0.1135, 6,    0.0776,    0.1122,    0.0000,    0.0000,    0.0248,    0.0191 
  24500.0, 182,    11.590, 3,    0.0742,    0.1142, 6,    0.0755,    0.1136,    0.0000,    0.0000,    0.0248,    0.0191 
  24510.0, 181,    11.337, 3,    0.0744,    0.1169, 6,    0.0684,    0.1164,    0.0000,    0.0000,    0.0248,    0.0191 
  24520.0, 181,    10.590, 3,    0.0765,    0.1171, 6,    0.0640,    0.1199,    0.0417,    0.0141,    0.0417,    0.0141 
  24530.0, 181,    10.635, 3,    0.0767,    0.1180, 6,    0.0649,    0.1246,    0.0305,    0.0139,    0.0305,    0.0139 
  24540.0, 181,    10.841, 3,    0.0767,    0.1190, 6,    0.0701,    0.1252,    0.0178,    0.0145,    0.0178,    0.0145 
  24550.0, 180,    10.485, 3,    0.0844,    0.1212, 6,    0.0902,    0.1255,    0.0263,    0.0149,    0.0263,    0.0149 
  24560.0, 179,    11.329, 3,    0.0867,    0.1211, 6,    0.1028,    0.1249,    0.0292,    0.0177,    0.0292,    0.0177 
  24570.0, 176,    10.922, 3,    0.0869,    0.1235, 6,    0.1073,    0.1267,    0.0287,    0.0202,    0.0287,    0.0202 
  24580.0, 175,    10.685, 3,    0.0863,    0.1208, 5,    0.1034,    0.1270,    0.0230,    0.0180,    0.0230,    0.0180 
  24590.0, 175,    11.236, 3,    0.0887,    0.1245, 5,    0.0965,    0.1283,    0.0225,    0.0136,    0.0225,    0.0136 
  24600.0, 174,    11.113, 3,    0.0887,    0.1261, 5,    0.0891,    0.1284,    0.0243,    0.0078,    0.0243,    0.0078 
  24610.0, 174,    11.074, 3,    0.0849,    0.1255, 4,    0.0839,    0.1300,    0.0256,    0.0068,    0.0256,    0.0068 
  24620.0, 173,    11.241, 3,    0.0909,    0.1255, 4,    0.0850,    0.1295,    0.0281,    0.0066,    0.0281,    0.0066 
  24630.0, 172,    10.535, 3,    0.0892,    0.1221, 4,    0.0874,    0.1257,    0.0300,    0.0087,    0.0300,    0.0087 
  24640.0, 170,     9.919, 3,    0.0872,    0.1254, 5,    0.0909,    0.1204,    0.0298,    0.0134,    0.0298,    0.0134 
  24650.0, 169,    10.994, 3,    0.0900,    0.1301, 6,    0.0924,    0.1211,    0.0254,    0.0166,    0.0254,    0.0166 
  24660.0, 169,     9.960, 3,    0.0900,    0.1295, 6,    0.0977,    0.1263,    0.0173,    0.0197,    0.0173,    0.0197 
  24670.0, 168,    10.318, 3,    0.0962,    0.1316, 6,    0.0969,    0.1364,    0.0143,    0.0196,    0.0143,    0.0196 
  24680.0, 167,     9.908, 3,    0.0849,    0.1340, 6,    0.0966,    0.1472,    0.0159,    0.0184,    0.0159,    0.0184 
  24690.0, 166,    11.008, 3,    0.0934,    0.1388, 7,    0.0940,    0.1510,    0.0172,    0.0172,    0.0172,    0.0172 
  24700.0, 164,    10.811, 3,    0.0962,    0.1383, 7,    0.0966,    0.1529,    0.0168,    0.0167,    0.0168,    0.0167 
  24710.0, 163,    11.456, 3,    0.0989,    0.1346, 7,    0.0999,    0.1509,    0.0166,    0.0184,    0.0166,    0.0184 
  24720.0, 162,    11.070, 3,    0.0989,    0.1374, 7,    0.1049,    0.1462,    0.0164,    0.0173,    0.0164,    0.0173 
  24730.0, 160,    10.200, 3,    0.0921,    0.1339, 7,    0.1063,    0.1399,    0.0178,    0.0142,    0.0178,    0.0142 
  24740.0, 159,    10.465, 3,    0.0892,    0.1334, 7,    0.1016,    0.1324,    0.0182,    0.0140,    0.0182,    0.0140 
  24750.0, 159,    10.723, 3,    0.0893,    0.1352, 7,    0.0895,    0.1279,    0.0201,    0.0150,    0.0201,    0.0150 
  24760.0, 158,    10.069, 3,    0.0882,    0.1404, 8,    0.0807,    0.1330,    0.0181,    0.0152,    0.0181,    0.0152 
  24770.0, 157,    10.648, 3,    0.0915,    0.1410, 8,    0.0769,    0.1426,    0.0150,    0.0139,    0.0150,    0.0139 
  24780.0, 155,    10.389, 3,    0.0915,    0.1394, 8,    0.0824,    0.1485,    0.0112,    0.0139,    0.0112,    0.0139 
  24790.0, 155,    11.072, 3,    0.1005,    0.1453, 7,    0.0976,    0.1523,    0.0150,    0.0145,    0.0150,    0.0145 
  24800.0, 154,    10.573, 3,    0.1046,    0.1435, 7,    0.1152,    0.1536,    0.0148,    0.0158,    0.0148,    0.0158 
  24810.0, 153,    11.267, 3,    0.1041,    0.1410, 7,    0.1266,    0.1483,    0.0157,    0.0139,    0.0157,    0.0139 
  24820.0, 150,    10.853, 3,    0.1024,    0.1425, 7,    0.1284,    0.1423,    0.0144,    0.0127,    0.0144,    0.0127 
  24830.0, 150,    10.386, 3,    0.1011,    0.1397, 7,    0.1198,    0.1381,    0.0196,    0.0102,    0.0196,    0.0102 
  24840.0, 148,    10.722, 3,    0.1011,    0.1380, 7,    0.1072,    0.1346,    0.0229,    0.0088,    0.0229,    0.0088 
  24850.0, 147,    10.730, 3,    0.1075,    0.1377, 5,    0.1170,    0.1343,    0.0352,    0.0101,    0.0352,    0.0101 
  24860.0, 145,    10.162, 3,    0.0984,    0.1349, 5,    0.1146,    0.1352,    0.0375,    0.0146,    0.0375,    0.0146 
  24870.0, 145,    10.573, 3,    0.1010,    0.1375, 5,    0.1078,    0.1358,    0.0430,    0.0176,    0.0430,    0.0176 
  24880.0, 145,    10.693, 3,    0.0998,    0.1372, 5,    0.1022,    0.1362,    0.0403,    0.0193,    0.0403,    0.0193 
  24890.0, 141,    10.421, 3,    0.0990,    0.1366, 5,    0.0985,    0.1364,    0.0402,    0.0192,    0.0402,    0.0192 
  24900.0, 140,    10.801, 3,    0.0990,    0.1346, 6,    0.0754,    0.1323,    0.0315,    0.0215,    0.0315,    0.0215 
  24910.0, 139,     9.766, 3,    0.0876,    0.1384, 6,    0.0854,    0.1356,    0.0268,    0.0226,    0.0268,    0.0226 
  24920.0, 138,     9.923, 3,    0.0893,    0.1407, 6,    0.0831,    0.1388,    0.0266,    0.0220,    0.0266,    0.0220 
  24930.0, 136,    11.066, 3,    0.0938,    0.1407, 6,    0.0782,    0.1424,    0.0279,    0.0180,    0.0279,    0.0180 
  24940.0, 136,    10.928, 3,    0.0940,    0.1368, 6,    0.0792,    0.1433,    0.0231,    0.0137,    0.0231,    0.0137 
  24950.0, 133,    11.068, 3,    0.0921,    0.1388, 6,    0.0828,    0.1431,    0.0160,    0.0112,    0.0160,    0.0112 
  24960.0, 130,    10.475, 3,    0.0921,    0.1358, 6,    0.0898,    0.1384,    0.0191,    0.0169,    0.0191,    0.0169 
  24970.0, 129,    10.445, 3,    0.0933,    0.1331, 6,    0.1013,    0.1302,    0.0267,    0.0208,    0.0267,    0.0208 
  24980.0, 128,    10.876, 3,    0.0953,    0.1331, 6,    0.1005,    0.1248,    0.0289,    0.0214,    0.0289,    0.0214 
  24990.0, 127,    10.905, 3,    0.0954,    0.1337, 6,    0.0985,    0.1233,    0.0277,    0.0168,    0.0277,    0.0168 
  25000.0, 126,    10.883, 3,    0.1000,    0.1375, 7,    0.0998,    0.1271,    0.0222,    0.0120,    0.0222,    0.0120 
  25010.0, 126,    11.028, 3,    0.1009,    0.1380, 7,    0.1032,    0.1355,    0.0212,    0.0121,    0.0212,    0.0121 
  25020.0, 125,    10.698, 3,    0.1009,    0.1387, 6,    0.1060,    0.1453,    0.0220,    0.0139,    0.0220,    0.0139 
  25030.0, 124,    10.436, 3,    0.1020,    0.1362, 6,    0.1099,    0.1490,    0.0200,    0.0147,    0.0200,    0.0147 
  25040.0, 123,    10.904, 3,    0.1038,    0.1357, 6,    0.1096,    0.1458,    0.0212,    0.0161,    0.0212,    0.0161 
  25050.0, 120,    10.947, 3,    0.1008,    0.1353, 6,    0.1093,    0.1385,    0.0266,    0.0177,    0.0266,    0.0177 
  25060.0, 120,    11.087, 3,    0.0994,    0.1331, 6,    0.1059,    0.1299,    0.0329,    0.0199,    0.0329,    0.0199 
  25070.0, 120,    11.584, 3,    0.1002,    0.1317, 6,    0.1026,    0.1240,    0.0357,    0.0198,    0.0357,    0.0198 
  25080.0, 119,    10.544, 3,    0.1002,    0.1337, 6,    0.1004,    0.1238,    0.0309,    0.0242,    0.0309,    0.0242 
  25090.0, 119,    10.994, 3,    0.1012,    0.1312, 5,    0.0979,    0.1266,    0.0246,    0.0251,    0.0246,    0.0251 
  25100.0, 118,    11.101, 3,    0.1078,    0.1308, 5,    0.1038,    0.1277,    0.0205,    0.0237,    0.0205,    0.0237 
  25110.0, 118,    10.993, 3,    0.1041,    0.1296, 5,    0.1101,    0.1285,    0.0212,    0.0207,    0.0212,    0.0207 
  25120.0, 117,    10.701, 3,    0.1027,    0.1320, 5,    0.1101,    0.1289,    0.0226,    0.0188,    0.0226,    0.0188 
  25130.0, 117,    10.831, 3,    0.1024,    0.1327, 5,    0.1069,    0.1297,    0.0241,    0.0164,    0.0241,    0.0164 
  25140.0, 116,    10.638, 3,    0.1024,    0.1338, 5,    0.1037,    0.1323,    0.0237,    0.0139,    0.0237,    0.0139 
  25150.0, 116,    11.689, 3,    0.1207,    0.1325, 5,    0.1019,    0.1351,    0.0274,    0.0125,    0.0274,    0.0125 
  25160.0, 116,    10.565, 3,    0.0988,    0.1334, 5,    0.1107,    0.1360,    0.0248,    0.0123,    0.0248,    0.0123 
  25170.0, 116,    10.679, 3,    0.0959,    0.1388, 6,    0.1087,    0.1381,    0.0238,    0.0118,    0.0238,    0.0118 
  25180.0, 116,    11.547, 3,    0.0972,    0.1416, 6,    0.0998,    0.1438,    0.0154,    0.0132,    0.0154,    0.0132 
  25190.0, 116,    11.613, 3,    0.0982,    0.1420, 7,    0.0903,    0.1487,    0.0152,    0.0132,    0.0152,    0.0132 
  25200.0, 116,    10.984, 3,    0.0982,    0.1466, 7,    0.0832,    0.1570,    0.0167,    0.0143,    0.0167,    0.0143 
  25210.0, 116,     9.648, 3,    0.0854,    0.1462, 6,    0.0721,    0.1641,    0.0241,    0.0146,    0.0241,    0.0146 
  25220.0, 115,    11.210, 3,    0.0959,    0.1435, 6,    0.0783,    0.1622,    0.0281,    0.0146,    0.0281,    0.0146 
  25230.0, 115,    10.979, 3,    0.1005,    0.1455, 6,    0.0872,    0.1558,    0.0319,    0.0135,    0.0319,    0.0135 
  25240.0, 114,    11.156, 3,    0.1045,    0.1436, 7,    0.0967,    0.1502,    0.0305,    0.0105,    0.0305,    0.0105 
  25250.0, 112,    10.163, 3,    0.1035,    0.1480, 7,    0.1085,    0.1468,    0.0276,    0.0105,    0.0276,    0.0105 
  25260.0, 111,    10.621, 3,    0.1035,    0.1477, 7,    0.1208,    0.1473,    0.0255,    0.0108,    0.0255,    0.0108 
  25270.0, 109,    10.912, 3,    0.1141,    0.1489, 7,    0.1234,    0.1524,    0.0309,    0.0128,    0.0309,    0.0128 
  25280.0, 108,    10.901, 3,    0.1088,    0.1473, 7,    0.1238,    0.1555,    0.0351,    0.0146,    0.0351,    0.0146 
  25290.0, 108,    10.550, 3,    0.1039,    0.1440, 6,    0.1208,    0.1525,    0.0343,    0.0158,    0.0343,    0.0158 
  25300.0, 106,    11.072, 3,    0.1070,    0.1439, 6,    0.1153,    0.1464,    0.0279,    0.0134,    0.0279,    0.0134 
  25310.0, 104,    10.663, 3,    0.1084,    0.1392, 6,    0.1121,    0.1381,    0.0227,    0.0108,    0.0227,    0.0108 
  25320.0, 104,    11.355, 3,    0.1084,    0.1391, 6,    0.1090,    0.1307,    0.0214,    0.0085,    0.0214,    0.0085 
  25330.0, 104,    10.942, 3,    0.1050,    0.1368, 5,    0.1054,    0.1262,    0.0211,    0.0104,    0.0211,    0.0104 
  25340.0, 103,    10.259, 3,    0.1001,    0.1391, 6,    0.1033,    0.1271,    0.0237,    0.0133,    0.0237,    0.0133 
  25350.0, 101,    10.843, 3,    0.1003,    0.1415, 6,    0.0989,    0.1324,    0.0278,    0.0161,    0.0278,    0.0161 
  25360.0, 101,    11.008, 3,    0.1022,    0.1421, 6,    0.0961,    0.1398,    0.0288,    0.0193,    0.0288,    0.0193 
  25370.0, 100,    11.290, 3,    0.1020,    0.1388, 6,    0.0967,    0.1431,    0.0247,    0.0187,    0.0247,    0.0187 
  25380.0, 100,    11.371, 3,    0.1020,    0.1392, 6,    0.0984,    0.1428,    0.0180,    0.0179,    0.0180,    0.0179 
  25390.0, 100,    11.289, 3,    0.1200,    0.1378, 6,    0.1091,    0.1402,    0.0234,    0.0139,    0.0234,    0.0139 
  25400.0, 99,    11.402, 3,    0.1176,    0.1385, 6,    0.1163,    0.1381,    0.0271,    0.0137,    0.0271,    0.0137 
  25410.0, 99,    10.313, 3,    0.1138,    0.1413, 6,    0.1408,    0.1328,    0.0308,    0.0144,    0.0308,    0.0144 
  25420.0, 99,    10.611, 3,    0.1075,    0.1420, 6,    0.1368,    0.1379,    0.0251,    0.0193,    0.0251,    0.0193 
  25430.0, 99,    10.129, 3,    0.1062,    0.1448, 6,    0.1220,    0.1458,    0.0206,    0.0223,    0.0206,    0.0223 
  25440.0, 98,    10.505, 3,    0.1062,    0.1453, 6,    0.0996,    0.1528,    0.0155,    0.0213,    0.0155,    0.0213 
  25450.0, 97,    10.060, 3,    0.0853,    0.1456, 6,    0.0801,    0.1566,    0.0225,    0.0160,    0.0225,    0.0160 
  25460.0, 96,    11.952, 3,    0.0941,    0.1473, 6,    0.0668,    0.1565,    0.0232,    0.0104,    0.0232,    0.0104 
  25470.0, 95,    10.517, 3,    0.0967,    0.1473, 6,    0.0647,    0.1535,    0.0342,    0.0110,    0.0342,    0.0110 
  25480.0, 93,    11.573, 3,    0.1001,    0.1496, 6,    0.0728,    0.1523,    0.0366,    0.0133,    0.0366,    0.0133 
  25490.0, 93,    12.346, 3,    0.1051,    0.1477, 6,    0.0883,    0.1514,    0.0378,    0.0139,    0.0378,    0.0139 
  25500.0, 91,    10.613, 3,    0.1051,    0.1481, 6,    0.1071,    0.1526,    0.0298,    0.0142,    0.0298,    0.0142 
  25510.0, 91,    10.400, 3,    0.0904,    0.1463, 5,    0.1097,    0.1526,    0.0220,    0.0110,    0.0220,    0.0110 
  25520.0, 91,    10.948, 3,    0.1004,    0.1431, 5,    0.1006,    0.1485,    0.0208,    0.0124,    0.0208,    0.0124 
  25530.0, 90,    11.357, 3,    0.1035,    0.1450, 5,    0.0968,    0.1442,    0.0298,    0.0117,    0.0298,    0.0117 
  25540.0, 90,    11.027, 3,    0.1037,    0.1438, 5,    0.0984,    0.1417,    0.0349,    0.0115,    0.0349,    0.0115 
  25550.0, 90,    10.548, 3,    0.1037,    0.1445, 5,    0.1045,    0.1384,    0.0353,    0.0100,    0.0353,    0.0100 
  25560.0, 90,    10.462, 3,    0.1037,    0.1426, 5,    0.1141,    0.1373,    0.0301,    0.0107,    0.0301,    0.0107 
  25570.0, 88,    10.442, 3,    0.1008,    0.1388, 4,    0.1202,    0.1371,    0.0370,    0.0118,    0.0370,    0.0118 
  25580.0, 88,    11.336, 3,    0.1075,    0.1409, 4,    0.1109,    0.1360,    0.0400,    0.0119,    0.0400,    0.0119 
  25590.0, 88,    10.903, 3,    0.1042,    0.1395, 4,    0.1075,    0.1343,    0.0431,    0.0109,    0.0431,    0.0109 
  25600.0, 87,    11.060, 3,    0.1054,    0.1400, 4,    0.1062,    0.1346,    0.0301,    0.0077,    0.0301,    0.0077 
  25610.0, 86,    11.915, 3,    0.1060,    0.1432, 4,    0.1057,    0.1392,    0.0253,    0.0069,    0.0253,    0.0069 
  25620.0, 85,    10.736, 3,    0.1060,    0.1422, 4,    0.1062,    0.1429,    0.0225,    0.0059,    0.0225,    0.0059 
  25630.0, 85,    10.857, 3,    0.1128,    0.1376, 3,    0.1116,    0.1434,    0.0225,    0.0060,    0.0225,    0.0060 
  25640.0, 85,    10.853, 3,    0.1078,    0.1373, 3,    0.1119,    0.1406,    0.0255,    0.0064,    0.0255,    0.0064 
  25650.0, 84,    10.050, 3,    0.1040,    0.1334, 2,    0.1103,    0.1371,    0.0273,    0.0058,    0.0273,    0.0058 
  25660.0, 84,     9.875, 3,    0.0996,    0.1346, 3,    0.1064,    0.1228,    0.0267,    0.0061,    0.0267,    0.0061 
  25670.0, 83,    10.926, 3,    0.0986,    0.1367, 3,    0.0946,    0.1205,    0.0237,    0.0091,    0.0237,    0.0091 
  25680.0, 83,    12.222, 3,    0.0986,    0.1394, 3,    0.0855,    0.1274,    0.0193,    0.0143,    0.0193,    0.0143 
  25690.0, 83,    10.017, 3,    0.1014,    0.1360, 2,    0.0865,    0.1352,    0.0178,    0.0166,    0.0178,    0.0166 
  25700.0, 82,    11.653, 3,    0.1071,    0.1352, 3,    0.0934,    0.1376,    0.0163,    0.0155,    0.0163,    0.0155 
  25710.0, 80,    11.296, 3,    0.1054,    0.1330, 3,    0.1053,    0.1367,    0.0159,    0.0113,    0.0159,    0.0113 
  25720.0, 79,    12.141, 3,    0.1083,    0.1372, 3,    0.1140,    0.1335,    0.0137,    0.0086,    0.0137,    0.0086 
  25730.0, 79,    11.570, 3,    0.1105,    0.1395, 4,    0.1184,    0.1333,    0.0164,    0.0125,    0.0164,    0.0125 
  25740.0, 78,     9.998, 3,    0.1105,    0.1409, 4,    0.1194,    0.1386,    0.0195,    0.0153,    0.0195,    0.0153 
  25750.0, 78,    11.711, 3,    0.1205,    0.1417, 4,    0.1425,    0.1456,    0.0404,    0.0186,    0.0404,    0.0186 
  25760.0, 78,    10.715, 3,    0.1106,    0.1400, 4,    0.1446,    0.1485,    0.0403,    0.0174,    0.0403,    0.0174 
  25770.0, 77,    10.252, 3,    0.1054,    0.1375, 4,    0.1325,    0.1447,    0.0382,    0.0141,    0.0382,    0.0141 
  25780.0, 76,     9.858, 3,    0.1014,    0.1377, 4,    0.1107,    0.1403,    0.0174,    0.0094,    0.0174,    0.0094 
  25790.0, 76,     9.345, 3,    0.0996,    0.1358, 4,    0.0857,    0.1334,    0.0145,    0.0074,    0.0145,    0.0074 
  25800.0, 75,    10.487, 3,    0.0996,    0.1356, 4,    0.0636,    0.1304,    0.0176,    0.0087,    0.0176,    0.0087 
  25810.0, 75,     9.949, 3,    0.0907,    0.1366, 4,    0.0701,    0.1311,    0.0294,    0.0096,    0.0294,    0.0096 
  25820.0, 74,    12.048, 3,    0.1020,    0.1325, 4,    0.0766,    0.1295,    0.0427,    0.0129,    0.0427,    0.0129 
  25830.0, 74,    11.747, 3,    0.1058,    0.1335, 4,    0.0889,    0.1271,    0.0469,    0.0140,    0.0469,    0.0140 
  25840.0, 74,    11.107, 3,    0.1045,    0.1322, 4,    0.1021,    0.1285,    0.0420,    0.0143,    0.0420,    0.0143 
  25850.0, 74,    10.699, 3,    0.1038,    0.1329, 4,    0.1106,    0.1280,    0.0315,    0.0114,    0.0315,    0.0114 
  25860.0, 72,    10.625, 3,    0.1038,    0.1291, 4,    0.1135,    0.1265,    0.0271,    0.0084,    0.0271,    0.0084 
  25870.0, 72,    11.228, 3,    0.1069,    0.1316, 4,    0.1125,    0.1288,    0.0321,    0.0078,    0.0321,    0.0078 
  25880.0, 72,    11.270, 3,    0.1053,    0.1311, 4,    0.1077,    0.1303,    0.0355,    0.0087,    0.0355,    0.0087 
  25890.0, 72,    10.258, 3,    0.0962,    0.1297, 4,    0.1038,    0.1296,    0.0329,    0.0102,    0.0329,    0.0102 
  25900.0, 71,    12.565, 3,    0.1024,    0.1310, 4,    0.1012,    0.1303,    0.0232,    0.0121,    0.0232,    0.0121 
  25910.0, 69,    12.066, 3,    0.1039,    0.1281, 4,    0.1013,    0.1300,    0.0130,    0.0130,    0.0130,    0.0130 
  25920.0, 69,    11.448, 3,    0.1039,    0.1243, 4,    0.0994,    0.1230,    0.0083,    0.0124,    0.0083,    0.0124 
  25930.0, 69,    10.465, 3,    0.0860,    0.1256, 3,    0.0825,    0.1181,    0.0213,    0.0095,    0.0213,    0.0095 
  25940.0, 69,    10.284, 3,    0.0891,    0.1263, 3,    0.0709,    0.1170,    0.0247,    0.0088,    0.0247,    0.0088 
  25950.0, 68,    11.236, 3,    0.0917,    0.1246, 3,    0.0679,    0.1155,    0.0256,    0.0098,    0.0256,    0.0098 
  25960.0, 67,    10.262, 3,    0.0920,    0.1300, 3,    0.0702,    0.1219,    0.0164,    0.0110,    0.0164,    0.0110 
  25970.0, 66,     9.572, 3,    0.0900,    0.1282, 3,    0.0793,    0.1284,    0.0123,    0.0112,    0.0123,    0.0112 
  25980.0, 66,    12.124, 3,    0.0900,    0.1267, 3,    0.0934,    0.1309,    0.0121,    0.0104,    0.0121,    0.0104 
  25990.0, 66,    11.359, 3,    0.1028,    0.1268, 3,    0.1081,    0.1299,    0.0234,    0.0117,    0.0234,    0.0117 
  26000.0, 66,    11.475, 3,    0.1051,    0.1289, 3,    0.1152,    0.1301,    0.0321,    0.0131,    0.0321,    0.0131 
  26010.0, 66,    11.379, 3,    0.1062,    0.1308, 3,    0.1217,    0.1297,    0.0379,    0.0138,    0.0379,    0.0138 
  26020.0, 65,    11.619, 3,    0.1051,    0.1265, 3,    0.1255,    0.1293,    0.0377,    0.0140,    0.0377,    0.0140 
  26030.0, 65,    10.436, 3,    0.1033,    0.1256, 3,    0.1225,    0.1273,    0.0358,    0.0144,    0.0358,    0.0144 
  26040.0, 64,    10.533, 3,    0.1033,    0.1250, 3,    0.1099,    0.1264,    0.0294,    0.0128,    0.0294,    0.0128 
  26050.0, 64,    11.950, 3,    0.0995,    0.1244, 2,    0.1045,    0.1214,    0.0277,    0.0143,    0.0277,    0.0143 
  26060.0, 63,    12.408, 3,    0.1091,    0.1234, 2,    0.0999,    0.1157,    0.0257,    0.0139,    0.0257,    0.0139 
  26070.0, 63,    10.566, 3,    0.1024,    0.1229, 2,    0.1035,    0.1148,    0.0265,    0.0131,    0.0265,    0.0131 
  26080.0, 63,     9.523, 3,    0.0980,    0.1228, 2,    0.1028,    0.1153,    0.0253,    0.0094,    0.0253,    0.0094 
  26090.0, 61,    10.930, 3,    0.0958,    0.1206, 2,    0.0974,    0.1161,    0.0290,    0.0091,    0.0290,    0.0091 
  26100.0, 61,    10.276, 3,    0.0958,    0.1204, 2,    0.0903,    0.1174,    0.0294,    0.0093,    0.0294,    0.0093 
  26110.0, 60,    11.097, 3,    0.0954,    0.1225, 3,    0.0912,    0.1196,    0.0268,    0.0076,    0.0268,    0.0076 
  26120.0, 59,    10.314, 3,    0.0898,    0.1224, 3,    0.0856,    0.1211,    0.0243,    0.0070,    0.0243,    0.0070 
  26130.0, 59,    10.907, 3,    0.0960,    0.1225, 3,    0.0856,    0.1231,    0.0244,    0.0074,    0.0244,    0.0074 
  26140.0, 59,     9.211, 3,    0.0904,    0.1238, 3,    0.0874,    0.1253,    0.0281,    0.0094,    0.0281,    0.0094 
  26150.0, 59,    10.914, 3,    0.0897,    0.1220, 3,    0.0871,    0.1259,    0.0290,    0.0128,    0.0290,    0.0128 
  26160.0, 59,    10.668, 3,    0.0897,    0.1210, 3,    0.0867,    0.1244,    0.0257,    0.0135,    0.0257,    0.0135 
  26170.0, 59,    10.490, 3,    0.0924,    0.1211, 3,    0.0894,    0.1226,    0.0237,    0.0127,    0.0237,    0.0127 
  26180.0, 58,    12.206, 3,    0.0977,    0.1229, 3,    0.0939,    0.1208,    0.0193,    0.0103,    0.0193,    0.0103 
  26190.0, 57,     9.355, 3,    0.0894,    0.1178, 3,    0.0976,    0.1171,    0.0180,    0.0101,    0.0180,    0.0101 
  26200.0, 57,    10.654, 3,    0.0885,    0.1172, 3,    0.0967,    0.1134,    0.0097,    0.0104,    0.0097,    0.0104 
  26210.0, 56,    10.975, 3,    0.0899,    0.1191, 3,    0.0921,    0.1123,    0.0073,    0.0098,    0.0073,    0.0098 
  26220.0, 55,     9.171, 3,    0.0899,    0.1173, 3,    0.0855,    0.1127,    0.0056,    0.0097,    0.0056,    0.0097 
  26230.0, 55,    11.192, 3,    0.0799,    0.1157, 3,    0.0733,    0.1110,    0.0114,    0.0092,    0.0114,    0.0092 
  26240.0, 54,    10.114, 3,    0.0847,    0.1112, 3,    0.0654,    0.1085,    0.0156,    0.0098,    0.0156,    0.0098 
  26250.0, 54,    11.050, 3,    0.0824,    0.1122, 3,    0.0674,    0.1054,    0.0181,    0.0092,    0.0181,    0.0092 
  26260.0, 54,    11.015, 3,    0.0844,    0.1136, 3,    0.0696,    0.1030,    0.0154,    0.0083,    0.0154,    0.0083 
  26270.0, 53,    10.827, 3,    0.0854,    0.1154, 3,    0.0760,    0.1062,    0.0137,    0.0084,    0.0137,    0.0084 
